,fluxid,ch4_slopes,co2_slopes,ch4_r2,co2_r2,Date,Personnel,Plot,seq_id,Tree_sp,Measurement.height,Chamber.ID,Temp_stem,Temp_air,DBH,Perimeter,Flux.Start.Time,Flux.End.Time,Corrected.Start.Time,Corrected.End.Time,HMS_Start,HMS_End,Gas_analyser,Date_full,date.parsed,starttime,endtime,chamber_vol,chamber_area,glc,pressure,CH4_lin_flux,CO2_lin_flux
161,RO1_50,2.49E-05,0.55792123,0.968379737,0.99877586,210728,JG/WA/LW,Lowland,RO1,QURU,50,6,20,19.5,38.5,,175400,180400,175400,180400,17:54:00,18:04:00,LGR3,20210728,7/28/2021,7/28/2021 17:54,7/28/2021 18:04,0.002531942,0.0541751,0.00831447,101.325,0.048477236,1.086383385
162,RO1_125,3.17E-05,0.619402107,0.926954808,0.999698647,210728,JG/WA/LW,Lowland,RO1,QURU,125,6,20.8,19.5,34.5,,180500,181100,180500,181100,18:05:00,18:11:00,LGR3,20210728,7/28/2021,7/28/2021 18:05,7/28/2021 18:11,0.002531942,0.0541751,0.00831447,101.325,0.06172337,1.206098857
163,RO1_200,2.88E-05,0.632183134,0.950682781,0.99986641,210728,JG/WA/LW,Lowland,RO1,QURU,200,6,20.7,19.5,33,,181300,182100,181300,182100,18:13:00,18:21:00,LGR3,20210728,7/28/2021,7/28/2021 18:13,7/28/2021 18:21,0.002531942,0.0541751,0.00831447,101.325,0.056027544,1.230986053
164,RM3_50,1.24E-05,1.398583632,0.755778401,0.999652875,210728,JG/WA/LW,Lowland,RM3,ACRU,50,6,20.1,19.3,40,,182300,183300,182300,183300,18:23:00,18:33:00,LGR3,20210728,7/28/2021,7/28/2021 18:23,7/28/2021 18:33,0.002531942,0.0541751,0.00831447,101.325,0.024115617,2.725183329
165,RM3_125,1.69E-05,0.81360554,0.890634245,0.999383688,210728,JG/WA/LW,Lowland,RM3,ACRU,125,6,20.6,19.3,38,,183600,184600,183600,184600,18:36:00,18:46:00,LGR3,20210728,7/28/2021,7/28/2021 18:36,7/28/2021 18:46,0.002531942,0.0541751,0.00831447,101.325,0.03299079,1.58533548
166,RM3_200,-1.36E-07,0.614163542,4.37E-05,0.997949669,210728,JG/WA/LW,Lowland,RM3,ACRU,200,6,20.6,19.3,36,,185100,,185100,185300,18:51:00,18:53:00,LGR3,20210728,7/28/2021,7/28/2021 18:51,7/28/2021 18:53,0.002531942,0.0541751,0.00831447,101.325,-0.000265513,1.196716598
167,RO9_50,2.42E-05,1.025250592,0.89044598,0.951117011,210729,JG/TM/LW,Lowland,RO9,QURU,50,6,20.2,19.6,54.5,,85500,90500,85500,90500,8:55:00,9:05:00,LGR3,20210729,7/29/2021,7/29/2021 8:55,7/29/2021 9:05,0.002531942,0.0541751,0.00831447,101.325,0.047011546,1.995684133
168,RO9_125,3.74E-05,0.692061647,0.930532898,0.999885,210729,JG/TM/LW,Lowland,RO9,QURU,125,6,20.1,19.6,42.9,,90700,91200,90700,91200,9:07:00,9:12:00,LGR3,20210729,7/29/2021,7/29/2021 9:07,7/29/2021 9:12,0.002531942,0.0541751,0.00831447,101.325,0.072734294,1.347120849
169,RO9_200,1.33E-05,0.603651063,0.477136922,0.999871275,210729,JG/TM/LW,Lowland,RO9,QURU,200,6,19.9,19.6,45.7,,91600,92100,91600,92100,9:16:00,9:21:00,LGR3,20210729,7/29/2021,7/29/2021 9:16,7/29/2021 9:21,0.002531942,0.0541751,0.00831447,101.325,0.025969419,1.175026729
170,WP6_50,1.72E-05,0.235068345,0.786340628,0.878218812,210729,JG/TM/LW,Lowland,WP6,PIST,50,6,21,19.7,49.8,,92900,93900,92900,93900,9:29:00,9:39:00,LGR3,20210729,7/29/2021,7/29/2021 9:29,7/29/2021 9:39,0.002531942,0.0541751,0.00831447,101.325,0.03346363,0.45741197
171,WP6_125,7.28E-06,0.254197275,0.611027565,0.973349618,210729,JG/TM/LW,Lowland,WP6,PIST,125,6,21.4,19.8,44.3,,95400,100400,95400,100400,9:54:00,10:04:00,LGR3,20210729,7/29/2021,7/29/2021 9:54,7/29/2021 10:04,0.002531942,0.0541751,0.00831447,101.325,0.014166484,0.494465409
172,WP6_200,1.45E-05,0.594788282,0.888117593,0.994748973,210729,JG/TM/LW,Lowland,WP6,PIST,200,6,21.5,19.9,43.1,,100600,101600,100600,101600,10:06:00,10:16:00,LGR3,20210729,7/29/2021,7/29/2021 10:06,7/29/2021 10:16,0.002531942,0.0541751,0.00831447,101.325,0.028170083,1.156589193
173,ML1_75,-8.71E-06,0.224669296,0.529831956,0.985560827,210729,JG/TM/LW,Lowland,ML1,KALA,50,2,22.2,20,2.3,,102500,103500,102500,103500,10:25:00,10:35:00,LGR3,20210729,7/29/2021,7/29/2021 10:25,7/29/2021 10:35,0.000531942,0.01372104,0.00831447,101.325,-0.014047734,0.362272622
174,WP8_50,9.38E-06,0.400412388,0.623487643,0.994912839,210729,JG/LW/TM,Lowland,WP8,PIST,50,6,21.1,20.5,42,,104000,105000,104000,105000,10:40:00,10:50:00,LGR3,20210729,7/29/2021,7/29/2021 10:40,7/29/2021 10:50,0.002531942,0.0541751,0.00831447,101.325,0.018200495,0.777025905
175,WP8_125,7.22E-06,0.517978014,0.56614381,0.994927559,210729,JG/LW/TM,Lowland,WP8,PIST,125,6,21.3,20.5,38.6,,105300,110300,105300,110300,10:53:00,11:03:00,LGR3,20210729,7/29/2021,7/29/2021 10:53,7/29/2021 11:03,0.002531942,0.0541751,0.00831447,101.325,0.014018666,1.005169537
176,H8_50,2.13E-05,0.510640957,0.395281816,0.99625808,210729,JG/LW/TM,Lowland,H8,TSCA,50,6,21.3,21,49,,,113800,113600,113800,11:36:00,11:38:00,LGR3,20210729,7/29/2021,7/29/2021 11:36,7/29/2021 11:38,0.002531942,0.0541751,0.00831447,101.325,0.041309203,0.989246249
177,H8_125,1.12E-05,0.521091519,0.76500623,0.99970443,210729,JG/LW/TM,Lowland,H8,TSCA,125,6,21.3,21,42.8,,114100,115100,114100,115100,11:41:00,11:51:00,LGR3,20210729,7/29/2021,7/29/2021 11:41,7/29/2021 11:51,0.002531942,0.0541751,0.00831447,101.325,0.021712363,1.009491745
178,H8_200,1.30E-05,0.448289876,0.719546688,0.973700609,210729,JG/LW/TM,Lowland,H8,TSCA,200,6,21.3,21,42.5,,115600,120800,115600,120800,11:56:00,12:08:00,LGR3,20210729,7/29/2021,7/29/2021 11:56,7/29/2021 12:08,0.002531942,0.0541751,0.00831447,101.325,0.025114744,0.868455756
179,H9_50,1.11E-05,0.50556306,0.766872004,0.999683128,210729,JG/LW/TM,Lowland,H9,TSCA,50,6,20.8,20.6,33.5,,121300,122300,121300,122300,12:13:00,12:23:00,LGR3,20210729,7/29/2021,7/29/2021 12:13,7/29/2021 12:23,0.002531942,0.0541751,0.00831447,101.325,0.021525409,0.980743368
180,H9_125,1.16E-05,0.48624269,0.809779225,0.999626881,210729,JG/LW/TM,Lowland,H9,TSCA,125,6,21.2,20.6,32,,122500,123500,122500,123500,12:25:00,12:35:00,LGR3,20210729,7/29/2021,7/29/2021 12:25,7/29/2021 12:35,0.002531942,0.0541751,0.00831447,101.325,0.022528234,0.943263723
181,H9_200,5.21E-06,0.331663575,0.480394971,0.996741943,210729,JG/LW/TM,Lowland,H9,TSCA,200,6,21,20.6,30.5,,123700,124700,123700,124700,12:37:00,12:47:00,LGR3,20210729,7/29/2021,7/29/2021 12:37,7/29/2021 12:47,0.002531942,0.0541751,0.00831447,101.325,0.010112029,0.643395211
182,RO8_50,1.44E-05,0.409789049,0.816557442,0.999566818,210729,JG/LW/TM,Lowland,RO8,QURU,50,6,20.7,20,42,,141600,142600,141600,142600,14:16:00,14:26:00,LGR3,20210729,7/29/2021,7/29/2021 14:16,7/29/2021 14:26,0.002531942,0.0541751,0.00831447,101.325,0.028065908,0.796578949
183,RO8_125,1.01E-05,0.374693753,0.746971834,0.996149787,210729,JG/LW/TM,Lowland,RO8,QURU,125,6,20.8,20,40,,142800,143800,142800,143800,14:28:00,14:38:00,LGR3,20210729,7/29/2021,7/29/2021 14:28,7/29/2021 14:38,0.002531942,0.0541751,0.00831447,101.325,0.019649726,0.72835806
184,RO8_200,3.63E-05,0.508006304,0.91971655,0.999256302,210729,JG/LW/TM,Lowland,RO8,QURU,200,6,20.9,20,38,,144300,145300,144300,145300,14:43:00,14:53:00,LGR3,20210729,7/29/2021,7/29/2021 14:43,7/29/2021 14:53,0.002531942,0.0541751,0.00831447,101.325,0.07055519,0.987501078
185,RO7_50,0.000106264,0.610878695,0.984359435,0.998617734,210729,JG/LW/TM,Lowland,RO7,QURU,50,6,20.8,20.4,,,145500,150000,145500,150000,14:55:00,15:00:00,LGR3,20210729,7/29/2021,7/29/2021 14:55,7/29/2021 15:00,0.002531942,0.0541751,0.00831447,101.325,0.206282892,1.185853301
186,RO7_125,6.87E-05,0.579481842,0.972078703,0.998845382,210729,JG/LW/TM,Lowland,RO7,QURU,125,6,20.8,20.4,,,150200,150800,150200,150800,15:02:00,15:08:00,LGR3,20210729,7/29/2021,7/29/2021 15:02,7/29/2021 15:08,0.002531942,0.0541751,0.00831447,101.325,0.133304157,1.124904931
187,RO7_200,4.23E-05,0.507406997,0.982776974,0.999433513,210729,JG/LW/TM,Lowland,RO7,QURU,200,6,20.8,20.4,,,151000,152000,151000,152000,15:10:00,15:20:00,LGR3,20210729,7/29/2021,7/29/2021 15:10,7/29/2021 15:20,0.002531942,0.0541751,0.00831447,101.325,0.08210836,0.984991402
188,ML2_75,2.00E-05,0.495913816,0.843622495,0.991201718,210729,JG/TM/LW,Lowland,ML2,KALA,50,1,21.2,20.4,7,,153000,154000,153000,154000,15:30:00,15:40:00,LGR3,20210729,7/29/2021,7/29/2021 15:30,7/29/2021 15:40,0.000531942,0.01372104,0.00831447,101.325,0.032229859,0.798556242
189,ML3_75,2.50E-05,0.424407648,0.927663174,0.990212039,210729,JG/TM/LW,Lowland,ML3,KALA,50,1,20.7,20.4,3,,154600,155600,154600,155600,15:46:00,15:56:00,LGR3,20210729,7/29/2021,7/29/2021 15:46,7/29/2021 15:56,0.000531942,0.01372104,0.00831447,101.325,0.040233132,0.683411845
190,WP7_50,-2.31E-06,0.029471108,0.034022753,0.004096965,210729,JG/LW/TM,Lowland,WP7,PIST,50,6,20.4,20.1,54,,163400,165900,163400,165900,16:34:00,16:59:00,LGR3,20210729,7/29/2021,7/29/2021 16:34,7/29/2021 16:59,0.002531942,0.0541751,0.00831447,101.325,-0.004498474,0.057268624
191,WP7_125,2.68E-05,0.662125651,0.870749305,0.999809797,210729,JG/LW/TM,Lowland,WP7,PIST,125,6,20.5,20.1,51,,164400,164900,164400,164900,16:44:00,16:49:00,LGR3,20210729,7/29/2021,7/29/2021 16:44,7/29/2021 16:49,0.002531942,0.0541751,0.00831447,101.325,0.051982178,1.286650794
192,WP7_200,1.62E-05,0.614006791,0.849716752,0.996569859,210729,JG/LW/TM,Lowland,WP7,PIST,200,6,20.7,20.1,48.5,,170100,171100,170100,171100,17:01:00,17:11:00,LGR3,20210729,7/29/2021,7/29/2021 17:01,7/29/2021 17:11,0.002531942,0.0541751,0.00831447,101.325,0.031406778,1.193145627
193,PB3_50,-1.62E-06,0.033920998,0.485093439,0.241686459,210730,JG/TM/LW,Lowland,PB3,BEPA,50,6,21.5,21,39,,12300,124000,12300,124000,1:23:00,12:40:00,LGR3,20210730,7/30/2021,7/30/2021 1:23,7/30/2021 12:40,0.002531942,0.0541751,0.00831447,101.325,-0.003133424,0.065713923
194,RO11_125,-7.94E-07,0.089439386,0.045584283,0.493026056,210730,JG/TM/LW,Lowland,RO11,QURU,125,6,21,19.9,44.5,,10000,102000,10000,102000,1:00:00,10:20:00,LGR3,20210730,7/30/2021,7/30/2021 1:00,7/30/2021 10:20,0.002531942,0.0541751,0.00831447,101.325,-0.001543575,0.173918402
195,WP9_50,1.08E-05,0.601456224,0.518523708,0.999269592,210730,JG/TM/LW,Lowland,WP9,PIST,50,6,19.3,17.9,54.2,,82700,83700,82700,83700,8:27:00,8:37:00,LGR3,20210730,7/30/2021,7/30/2021 8:27,7/30/2021 8:37,0.002531942,0.0541751,0.00831447,101.325,0.021157645,1.177596212
196,WP9_125,4.07E-06,0.516096545,0.171212946,0.975254755,210730,JG/TM/LW,Lowland,WP9,PIST,125,6,19.7,17.9,49.5,,84000,85000,84000,85000,8:40:00,8:50:00,LGR3,20210730,7/30/2021,7/30/2021 8:40,7/30/2021 8:50,0.002531942,0.0541751,0.00831447,101.325,0.007972723,1.010469776
197,WP9_200,3.32E-06,0.657084657,0.109786415,0.997655281,210730,JG/TM/LW,Lowland,WP9,PIST,200,6,19.5,17.9,47.8,,85200,90200,85200,90200,8:52:00,9:02:00,LGR3,20210730,7/30/2021,7/30/2021 8:52,7/30/2021 9:02,0.002531942,0.0541751,0.00831447,101.325,0.006497749,1.28651159
198,RO13_50,8.27E-07,0.782638875,0.007576509,0.998731823,210730,JG/TM/LW,Lowland,RO13,QURU,50,6,19.3,18.5,48.3,,90600,91600,90600,91600,9:06:00,9:16:00,LGR3,20210730,7/30/2021,7/30/2021 9:06,7/30/2021 9:16,0.002531942,0.0541751,0.00831447,101.325,0.001615732,1.529181217
199,RO13_125,7.74E-06,0.78849032,0.486386255,0.999296777,210730,JG/TM/LW,Lowland,RO13,QURU,125,6,19.4,18.6,42,,92000,93000,92000,93000,9:20:00,9:30:00,LGR3,20210730,7/30/2021,7/30/2021 9:20,7/30/2021 9:30,0.002531942,0.0541751,0.00831447,101.325,0.015113228,1.540085898
200,RO13_200,4.10E-06,0.722252467,0.213721454,0.999191221,210730,JG/TM/LW,Lowland,RO13,QURU,200,6,19.4,18.6,41.2,,93100,94100,93100,94100,9:31:00,9:41:00,LGR3,20210730,7/30/2021,7/30/2021 9:31,7/30/2021 9:41,0.002531942,0.0541751,0.00831447,101.325,0.008004177,1.410709569
201,RO11_50,6.99E-06,0.955845302,0.440236445,0.999304884,210730,JG/TM/LW,Lowland,RO11,QURU,50,6,20.1,19.9,51,,95400,100400,95400,100400,9:54:00,10:04:00,LGR3,20210730,7/30/2021,7/30/2021 9:54,7/30/2021 10:04,0.002531942,0.0541751,0.00831447,101.325,0.013597203,1.858678759
202,RO11_200,1.27E-06,0.762321694,0.022235293,0.999479687,210730,JG/TM/LW,Lowland,RO11,QURU,200,6,20.7,19.9,43,,102300,103300,102300,103300,10:23:00,10:33:00,LGR3,20210730,7/30/2021,7/30/2021 10:23,7/30/2021 10:33,0.002531942,0.0541751,0.00831447,101.325,0.002464153,1.482364497
203,RO10_50,2.00E-05,0.327804389,0.810566713,0.992992191,210730,JG/TM/LW,Lowland,RO10,QURU,50,6,21.2,20.3,39,,104600,105500,104600,105500,10:46:00,10:55:00,LGR3,20210730,7/30/2021,7/30/2021 10:46,7/30/2021 10:55,0.002531942,0.0541751,0.00831447,101.325,0.038743628,0.6365592
204,RO10_125,1.25E-05,0.168330423,0.767240885,0.987569256,210730,JG/TM/LW,Lowland,RO10,QURU,125,6,21.4,20.3,34.5,,105700,110700,105700,110700,10:57:00,11:07:00,LGR3,20210730,7/30/2021,7/30/2021 10:57,7/30/2021 11:07,0.002531942,0.0541751,0.00831447,101.325,0.024363693,0.326878721
205,RO10_200,1.85E-05,0.25076913,0.882893848,0.992531852,210730,JG/TM/LW,Lowland,RO10,QURU,200,6,21.7,20.3,33,,110900,111900,110900,111900,11:09:00,11:19:00,LGR3,20210730,7/30/2021,7/30/2021 11:09,7/30/2021 11:19,0.002531942,0.0541751,0.00831447,101.325,0.035829698,0.486965403
206,BB3_50,9.27E-06,1.596128925,0.590239382,0.999768329,210730,JG/TM/LW,Lowland,BB3,BELE,50,6,20.6,19.8,38.5,,112600,113600,112600,113600,11:26:00,11:36:00,LGR3,20210730,7/30/2021,7/30/2021 11:26,7/30/2021 11:36,0.002531942,0.0541751,0.00831447,101.325,0.018025212,3.104795449
207,BB3_125,1.52E-05,1.131028476,0.855514576,0.997395664,210730,JG/TM/LW,Lowland,BB3,BELE,125,6,20.8,19.8,32,,113800,114800,113800,114800,11:38:00,11:48:00,LGR3,20210730,7/30/2021,7/30/2021 11:38,7/30/2021 11:48,0.002531942,0.0541751,0.00831447,101.325,0.029620569,2.200080464
208,BB3_200,1.03E-05,0.461869213,0.705209328,0.555146608,210730,JG/TM/LW,Lowland,BB3,BELE,200,6,21.2,19.8,31,,115000,120000,115000,120000,11:50:00,12:00:00,LGR3,20210730,7/30/2021,7/30/2021 11:50,7/30/2021 12:00,0.002531942,0.0541751,0.00831447,101.325,0.020103377,0.898429574
209,PB3_125,9.40E-06,0.755695506,0.753482141,0.999396735,210730,JG/TM/LW,Lowland,PB3,BEPA,125,6,21.4,21,35,,124300,125300,124300,125300,12:43:00,12:53:00,LGR3,20210730,7/30/2021,7/30/2021 12:43,7/30/2021 12:53,0.002531942,0.0541751,0.00831447,101.325,0.018202045,1.463981562
210,PB3_200,1.47E-05,0.604628851,0.810811467,0.994523001,210730,JG/TM/LW,Lowland,PB3,BEPA,200,6,21.2,21,33.8,,125600,130600,125600,130600,12:56:00,13:06:00,LGR3,20210730,7/30/2021,7/30/2021 12:56,7/30/2021 13:06,0.002531942,0.0541751,0.00831447,101.325,0.028558173,1.171325596
211,RM14_50,2.75E-05,0.339739902,0.854121023,0.982563701,210730,JG/TM/LW,Lowland,RM14,ACRU,50,3,22.1,21.5,30.5,,131700,132200,131700,132200,13:17:00,13:22:00,LGR3,20210730,7/30/2021,7/30/2021 13:17,7/30/2021 13:22,0.000981942,0.0272544,0.00831447,101.325,0.041059214,0.506515306
212,RM14_125,3.60E-05,0.669499517,0.874749167,0.997163403,210730,JG/TM/LW,Lowland,RM14,ACRU,125,3,22.5,21.5,26.5,,133700,134200,133700,134200,13:37:00,13:42:00,LGR3,20210730,7/30/2021,7/30/2021 13:37,7/30/2021 13:42,0.000981942,0.0272544,0.00831447,101.325,0.053711332,0.998151089
213,RM14_200,2.39E-05,0.578831047,0.934183258,0.996548603,210730,JG/TM/LW,Lowland,RM14,ACRU,200,3,22.5,21.5,26.5,,134500,135500,134500,135500,13:45:00,13:55:00,LGR3,20210730,7/30/2021,7/30/2021 13:45,7/30/2021 13:55,0.000981942,0.0272544,0.00831447,101.325,0.03567062,0.862974244
214,PB1_50,2.73E-05,1.208589767,0.935419727,0.997109466,210730,JG/TM/LW,Lowland,PB1,BEPA,50,6,21.5,21.7,33.5,,140300,141300,140300,141300,14:03:00,14:13:00,LGR3,20210730,7/30/2021,7/30/2021 14:03,7/30/2021 14:13,0.002531942,0.0541751,0.00831447,101.325,0.05280013,2.335795807
215,PB1_125,2.21E-05,1.247277758,0.857778504,0.998766829,210730,JG/TM/LW,Lowland,PB1,BEPA,125,6,22.2,21.8,29.5,,142600,143100,142600,143100,14:26:00,14:31:00,LGR3,20210730,7/30/2021,7/30/2021 14:26,7/30/2021 14:31,0.002531942,0.0541751,0.00831447,101.325,0.042661537,2.409748932
216,PB1_200,1.81E-05,0.836472708,0.778769494,0.940739743,210730,JG/TM/LW,Lowland,PB1,BEPA,200,6,22.5,21.8,28.5,,143300,143800,143300,143800,14:33:00,14:38:00,LGR3,20210730,7/30/2021,7/30/2021 14:33,7/30/2021 14:38,0.002531942,0.0541751,0.00831447,101.325,0.03495599,1.616070841
217,PB2_50,2.19E-05,0.903503833,0.907255454,0.995524398,210730,JG/TM/LW,Lowland,PB2,BEPA,50,6,22.1,21.8,38.5,,144700,145700,144700,145700,14:47:00,14:57:00,LGR3,20210730,7/30/2021,7/30/2021 14:47,7/30/2021 14:57,0.002531942,0.0541751,0.00831447,101.325,0.042383952,1.745575421
218,PB2_125,1.93E-05,0.945661924,0.712399202,0.998048107,210730,JG/TM/LW,Lowland,PB2,BEPA,125,6,22.8,21.8,34,,150000,150500,150000,150500,15:00:00,15:05:00,LGR3,20210730,7/30/2021,7/30/2021 15:00,7/30/2021 15:05,0.002531942,0.0541751,0.00831447,101.325,0.037340074,1.827025131
219,PB2_200,9.02E-06,0.916233197,0.680244502,0.99909407,210730,JG/TM/LW,Lowland,PB2,BEPA,200,6,22,21.8,33,,150800,151800,150800,151800,15:08:00,15:18:00,LGR3,20210730,7/30/2021,7/30/2021 15:08,7/30/2021 15:18,0.002531942,0.0541751,0.00831447,101.325,0.017426465,1.770168636
220,HX3_50,1.97E-05,0.501520392,0.812357761,0.997287319,210802,JG/TM/LL,Lab,HX3,TSCA,50,6,18.5,18.9,44,,94500,95500,94500,95500,9:45:00,9:55:00,LGR3,20210802,8/2/2021,8/2/2021 9:45,8/2/2021 9:55,0.002531942,0.0541751,0.00831447,101.325,0.038535275,0.978567075
221,HX3_125,2.93E-05,0.593438038,0.906073751,0.999385675,210802,JG/TM/LL,Lab,HX3,TSCA,125,6,18.4,18.9,40,,95900,100900,95900,100900,9:59:00,10:09:00,LGR3,20210802,8/2/2021,8/2/2021 9:59,8/2/2021 10:09,0.002531942,0.0541751,0.00831447,101.325,0.057156766,1.157916873
222,HX3_200,1.60E-05,0.528668246,0.686822444,0.991460401,210802,JG/TM/LL,Lab,HX3,TSCA,200,6,18.8,18.9,40,,101200,102200,101200,102200,10:12:00,10:22:00,LGR3,20210802,8/2/2021,8/2/2021 10:12,8/2/2021 10:22,0.002531942,0.0541751,0.00831447,101.325,0.031289928,1.031537994
223,HX2_50,2.27E-05,1.16976993,0.094468611,0.99837082,210802,JG/TM/LL,Lab,HX2,TSCA,50,6,19.5,19.5,54,,102400,102500,102400,102500,10:24:00,10:25:00,LGR3,20210802,8/2/2021,8/2/2021 10:24,8/2/2021 10:25,0.002531942,0.0541751,0.00831447,101.325,0.044159194,2.277774258
224,HX2_125,2.52E-05,0.869939406,0.891374252,0.997340755,210802,JG/TM/LL,Lab,HX2,TSCA,125,6,19.4,19.5,50,,103700,104700,103700,104700,10:37:00,10:47:00,LGR3,20210802,8/2/2021,8/2/2021 10:37,8/2/2021 10:47,0.002531942,0.0541751,0.00831447,101.325,0.049115875,1.69394471
225,HX2_200,9.10E-06,0.482802771,0.407892493,0.959476017,210802,JG/TM/LL,Lab,HX2,TSCA,200,6,20,19.5,48,,110400,110900,110400,110900,11:04:00,11:09:00,LGR3,20210802,8/2/2021,8/2/2021 11:04,8/2/2021 11:09,0.002531942,0.0541751,0.00831447,101.325,0.017717313,0.940112834
226,HX5_50,1.38E-07,-0.149586358,5.36E-05,0.081612018,210802,JG/TM/LL,Lab,HX5,TSCA,50,6,20.3,20.3,48.5,,111400,112700,111400,112700,11:14:00,11:27:00,LGR3,20210802,8/2/2021,8/2/2021 11:14,8/2/2021 11:27,0.002531942,0.0541751,0.00831447,101.325,0.00026738,-0.290479857
227,HX5_125,1.42E-06,0.085204188,0.097848496,0.383940549,210802,JG/TM/LL,Lab,HX5,TSCA,125,6,20.5,20.3,35.5,,112500,131000,112500,131000,11:25:00,13:10:00,LGR3,20210802,8/2/2021,8/2/2021 11:25,8/2/2021 13:10,0.002531942,0.0541751,0.00831447,101.325,0.002754208,0.165456935
228,HX5_200,1.91E-05,0.534740951,0.892577505,0.999378032,210802,JG/TM/LL,Lab,HX5,TSCA,200,6,20.4,20.3,34.5,,113200,114000,113200,114000,11:32:00,11:40:00,LGR3,20210802,8/2/2021,8/2/2021 11:32,8/2/2021 11:40,0.002531942,0.0541751,0.00831447,101.325,0.037006832,1.038406693
229,HX4_50,1.91E-05,0.534740951,0.892577505,0.999378032,210802,JG/TM/LL,Lab,HX4,TSCA,50,6,20.3,20.3,48.5,,113200,114000,113200,114000,11:32:00,11:40:00,LGR3,20210802,8/2/2021,8/2/2021 11:32,8/2/2021 11:40,0.002531942,0.0541751,0.00831447,101.325,0.037006832,1.038406693
230,HX4_125,1.68E-05,0.486976558,0.878543974,0.986155068,210802,JG/TM/LL,Lab,HX4,TSCA,125,3,20.3,20.4,23,,114600,115600,114600,115600,11:46:00,11:56:00,LGR3,20210802,8/2/2021,8/2/2021 11:46,8/2/2021 11:56,0.000981942,0.0272544,0.00831447,101.325,0.025091898,0.728751165
231,HX4_200,1.44E-05,0.467678502,0.8218759,0.989830434,210802,JG/TM/LL,Lab,HX4,TSCA,200,3,20.4,20.5,22,,115700,120700,115700,120700,11:57:00,12:07:00,LGR3,20210802,8/2/2021,8/2/2021 11:57,8/2/2021 12:07,0.000981942,0.0272544,0.00831447,101.325,0.021582451,0.699633534
232,RM301_50,1.06E-05,0.528243792,0.620097185,0.992850485,210802,JG/LL/TM,Ridge,RM301,ACRU,50,3,20.7,21.6,22.25,,133500,134500,133500,134500,13:35:00,13:45:00,LGR3,20210802,8/2/2021,8/2/2021 13:35,8/2/2021 13:45,0.000981942,0.0272544,0.00831447,101.325,0.015871442,0.787286809
233,RM301_125,1.79E-05,0.652292618,0.833710697,0.991160295,210802,JG/LL/TM,Ridge,RM301,ACRU,125,3,21.2,21.6,21.75,,134700,135700,134700,135700,13:47:00,13:57:00,LGR3,20210802,8/2/2021,8/2/2021 13:47,8/2/2021 13:57,0.000981942,0.0272544,0.00831447,101.325,0.026697545,0.972167363
234,RM301_200,2.77E-05,0.899493965,0.897765678,0.994608575,210802,JG/LL/TM,Ridge,RM301,ACRU,200,3,21.7,21.6,21,,135800,140800,135800,140800,13:58:00,14:08:00,LGR3,20210802,8/2/2021,8/2/2021 13:58,8/2/2021 14:08,0.000981942,0.0272544,0.00831447,101.325,0.041237781,1.340592628
235,RM302_50,9.19E-06,0.562677475,0.503805258,0.996667478,210802,JG/LL/TM,Ridge,RM302,ACRU,50,6,24.9,22.2,32,,141700,142700,141700,142700,14:17:00,14:27:00,LGR3,20210802,8/2/2021,8/2/2021 14:17,8/2/2021 14:27,0.002531942,0.0541751,0.00831447,101.325,0.017727167,1.085623597
236,RM302_125,3.24E-05,0.612043874,0.837322621,0.996119767,210802,JG/LL/TM,Ridge,RM302,ACRU,125,6,24.5,22.2,28.75,,142900,143400,142900,143400,14:29:00,14:34:00,LGR3,20210802,8/2/2021,8/2/2021 14:29,8/2/2021 14:34,0.002531942,0.0541751,0.00831447,101.325,0.06255728,1.180870572
237,RM302_200,3.01E-05,0.434193441,0.900716235,0.998454127,210802,JG/LL/TM,Ridge,RM302,ACRU,200,6,23.1,22.2,27.2,,143600,144300,143600,144300,14:36:00,14:43:00,LGR3,20210802,8/2/2021,8/2/2021 14:36,8/2/2021 14:43,0.002531942,0.0541751,0.00831447,101.325,0.058163031,0.837727946
238,RM303_50,1.32E-05,0.605905511,0.805614439,0.987820758,210802,JG/LL/TM,Ridge,RM303,ACRU,50,3,23,23,26,,154300,155300,154300,155300,15:43:00,15:53:00,LGR3,20210802,8/2/2021,8/2/2021 15:43,8/2/2021 15:53,0.000981942,0.0272544,0.00831447,101.325,0.019591512,0.898761597
239,RM303_125,2.81E-05,0.947930469,0.927986563,0.996576742,210802,JG/LL/TM,Ridge,RM303,ACRU,125,3,23,23,24.5,,155600,160600,155600,160600,15:56:00,16:06:00,LGR3,20210802,8/2/2021,8/2/2021 15:56,8/2/2021 16:06,0.000981942,0.0272544,0.00831447,101.325,0.041688501,1.40609961
240,RM303_200,2.61E-05,0.733571849,0.941924733,0.996321631,210802,JG/LL/TM,Ridge,RM303,ACRU,200,3,23,23,23.5,,161300,162300,161300,162300,16:13:00,16:23:00,LGR3,20210802,8/2/2021,8/2/2021 16:13,8/2/2021 16:23,0.000981942,0.0272544,0.00831447,101.325,0.038780455,1.088133701
241,RM304_50,3.47E-05,0.760193134,0.884196942,0.988238353,210802,JG/LL/TM,Ridge,RM304,ACRU,50,3,23.3,22.9,22.1,,163400,163900,163400,163900,16:34:00,16:39:00,LGR3,20210802,8/2/2021,8/2/2021 16:34,8/2/2021 16:39,0.000981942,0.0272544,0.00831447,101.325,0.051555995,1.128003101
