Date,Researcher Initials,Analyzer,Tree Tag,Species Code,Species,DBH (cm),Air Temp (°F),Soil Temp (°C),Stem Temp (°C),VWC 1 (%),VWC 2 (%),VWC 3 (%),Chamber ID,Flux Start (System) Time,Flux Start (Real) Time,Flux End (System) Time,Bark Missing,Visible fungus,Wounding/Holes,Moss/Lichen Cover,Water Table Above Ground,Species Specific Infections/Pests,Bole Damage (1-3),Notes,date_parts,month,day,year,date_clean,start_time_raw,start_time_clean,datetime_start,end_time_raw,end_time_clean,datetime_end,obs_length_seconds,UniqueID,air_temp_F,air_temp_C,stem_temp_C,vwc_1_raw,vwc_2_raw,vwc_3_raw,vwc_1,vwc_2,vwc_3,vwc_mean,analyzer_clean,chamber_series,surface_area_cm2,chamber_volume_cm3,analyzer_cell_volume_cm3,tubing_volume_cm3,filter_volume_cm3,total_system_volume_cm3,total_system_volume_L,start.time,Area,Vtot,Tcham,Pcham,obs.length
6/30/23,NW PK,LGR3,1240,PIST,white pine,65.3,78,16.6,23.3,27.4,24.8,23.6,6,15:37:00,NA,15:40:00,1,1,1,2,NA,NA,NA,NA,,6,30,2023,2023-06-30,15:37:00,15:37:00,2023-06-30T15:37:00Z,15:40:00,15:40:00,2023-06-30T15:40:00Z,180,20230630_1240_153700,78,25.555555555555557,23.3,27.4,24.8,23.6,27.4,24.8,23.6,25.26666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-30T15:37:00Z,462.19,2.388644,25.555555555555557,101.325,180
6/30/23,NW PK,LGR3,1578,BELE,black birch,30.3,76.4,16.3,22.6,27,40.5,29.4,6,15:47:30,NA,15:50:30,1,1,2,2,NA,NA,NA,NA,,6,30,2023,2023-06-30,15:47:30,15:47:30,2023-06-30T15:47:30Z,15:50:30,15:50:30,2023-06-30T15:50:30Z,180,20230630_1578_154730,76.4,24.66666666666667,22.6,27,40.5,29.4,27,40.5,29.4,32.300000000000004,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-30T15:47:30Z,462.19,2.388644,24.66666666666667,101.325,180
6/30/23,NW PK,LGR3,1575,TSCA,hemlock,30.5,79.2,15.2,22.4,19.9,29.1,22.7,6,15:58:00,NA,16:01:00,1,1,1,1,NA,NA,NA,NA,,6,30,2023,2023-06-30,15:58:00,15:58:00,2023-06-30T15:58:00Z,16:01:00,16:01:00,2023-06-30T16:01:00Z,180,20230630_1575_155800,79.2,26.22222222222222,22.4,19.9,29.1,22.7,19.9,29.1,22.7,23.900000000000002,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-30T15:58:00Z,462.19,2.388644,26.22222222222222,101.325,180
6/30/23,NW PK,LGR3,1577,TSCA,hemlock,24.4,79.8,15.9,22.7,26.9,22.6,34.7,6,16:06:30,NA,16:11:30,1,1,1,1,NA,NA,NA,NA,,6,30,2023,2023-06-30,16:06:30,16:06:30,2023-06-30T16:06:30Z,16:11:30,16:11:30,2023-06-30T16:11:30Z,300,20230630_1577_160630,79.8,26.555555555555557,22.7,26.9,22.6,34.7,26.9,22.6,34.7,28.066666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-30T16:06:30Z,462.19,2.388644,26.555555555555557,101.325,300
6/30/23,NW PK,LGR3,1574,ACSA,sugar maple,29.1,79.8,15.4,21.3,19.3,29.1,34.5,6,16:13:00,NA,16:17:15,1,1,1,2,NA,NA,NA,NA,,6,30,2023,2023-06-30,16:13:00,16:13:00,2023-06-30T16:13:00Z,16:17:15,16:17:15,2023-06-30T16:17:15Z,255,20230630_1574_161300,79.8,26.555555555555557,21.3,19.3,29.1,34.5,19.3,29.1,34.5,27.633333333333336,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-06-30T16:13:00Z,462.19,2.388644,26.555555555555557,101.325,255
7/5/23,LG NW PK,LGR3,1513,TSCA,hemlock,31.2,79.8,17.9,23.6,18.3,21.9,33.7,D8,11:45:45,11:23:00,11:48:45,1,1,1,3,NA,NA,NA,NA,,7,5,2023,2023-07-05,11:45:45,11:45:45,2023-07-05T11:45:45Z,11:48:45,11:48:45,2023-07-05T11:48:45Z,180,20230705_1513_114545,79.8,26.555555555555557,23.6,18.3,21.9,33.7,18.3,21.9,33.7,24.633333333333336,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T11:45:45Z,462.19,2.388644,26.555555555555557,101.325,180
7/5/23,LG NW PK,LGR3,1509,PIST,white pine,24.9,79.8,17.8,22.9,27.5,14.1,44.1,D8,11:54:30,NA,11:57:30,1,1,1,1,NA,NA,NA,NA,,7,5,2023,2023-07-05,11:54:30,11:54:30,2023-07-05T11:54:30Z,11:57:30,11:57:30,2023-07-05T11:57:30Z,180,20230705_1509_115430,79.8,26.555555555555557,22.9,27.5,14.1,44.1,27.5,14.1,44.1,28.566666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T11:54:30Z,462.19,2.388644,26.555555555555557,101.325,180
7/5/23,LG NW PK,LGR3,1526,TSCA,hemlock,33.8,80.7,18.5,23.2,33.2,16.3,25.4,D8,12:02:15,NA,12:05:15,1,1,1,1,NA,NA,NA,NA,,7,5,2023,2023-07-05,12:02:15,12:02:15,2023-07-05T12:02:15Z,12:05:15,12:05:15,2023-07-05T12:05:15Z,180,20230705_1526_120215,80.7,27.055555555555557,23.2,33.2,16.3,25.4,33.2,16.3,25.4,24.96666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T12:02:15Z,462.19,2.388644,27.055555555555557,101.325,180
7/5/23,LG NW PK,LGR3,1523,PIST,white pine,63.4,80.8,19.3,23.3,26.2,20.9,33.9,D8,12:10:45,NA,12:13:45,1,1,1,1,NA,NA,NA,NA,,7,5,2023,2023-07-05,12:10:45,12:10:45,2023-07-05T12:10:45Z,12:13:45,12:13:45,2023-07-05T12:13:45Z,180,20230705_1523_121045,80.8,27.11111111111111,23.3,26.2,20.9,33.9,26.2,20.9,33.9,27,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T12:10:45Z,462.19,2.388644,27.11111111111111,101.325,180
7/5/23,LG NW PK,LGR3,1515,TSCA,hemlock,44.9,78.4,17.3,22.7,31.9,37.7,29.6,D8,12:16:45,NA,12:20:45,1,1,2,1,NA,NA,NA,NA,,7,5,2023,2023-07-05,12:16:45,12:16:45,2023-07-05T12:16:45Z,12:20:45,12:20:45,2023-07-05T12:20:45Z,240,20230705_1515_121645,78.4,25.777777777777782,22.7,31.9,37.7,29.6,31.9,37.7,29.6,33.06666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T12:16:45Z,462.19,2.388644,25.777777777777782,101.325,240
7/5/23,LG NW PK,LGR3,1284,ACRU,red maple,37.7,77.8,17.4,23.2,44.6,36.3,28.7,D8,12:26:45,NA,12:29:45,2,2,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,12:26:45,12:26:45,2023-07-05T12:26:45Z,12:29:45,12:29:45,2023-07-05T12:29:45Z,180,20230705_1284_122645,77.8,25.444444444444443,23.2,44.6,36.3,28.7,44.6,36.3,28.7,36.53333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T12:26:45Z,462.19,2.388644,25.444444444444443,101.325,180
7/5/23,LG NW PK,LGR3,1283,ACRU,red maple,40.4,80.1,17.1,22.9,25.1,50.3,51.4,D8,12:40:00,NA,12:43:00,3,2,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,12:40:00,12:40:00,2023-07-05T12:40:00Z,12:43:00,12:43:00,2023-07-05T12:43:00Z,180,20230705_1283_124000,80.1,26.722222222222218,22.9,25.1,50.3,51.4,25.1,50.3,51.4,42.26666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T12:40:00Z,462.19,2.388644,26.722222222222218,101.325,180
7/5/23,LG NW PK,LGR3,1285,TSCA,hemlock,36.1,78.8,16.6,23.4,39.2,24.9,22.3,D8,12:54:45,NA,12:57:45,1,2,2,2,1E 1S,NA,NA,NA,,7,5,2023,2023-07-05,12:54:45,12:54:45,2023-07-05T12:54:45Z,12:57:45,12:57:45,2023-07-05T12:57:45Z,180,20230705_1285_125445,78.8,26,23.4,39.2,24.9,22.3,39.2,24.9,22.3,28.799999999999997,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T12:54:45Z,462.19,2.388644,26,101.325,180
7/5/23,LG NW PK,LGR3,1286,TSCA,hemlock,34.5,78.8,17.3,23.5,11.6,45.7,26.2,D8,13:06:15,NA,13:09:15,2,2,1,1,NA,NA,NA,NA,,7,5,2023,2023-07-05,13:06:15,13:06:15,2023-07-05T13:06:15Z,13:09:15,13:09:15,2023-07-05T13:09:15Z,180,20230705_1286_130615,78.8,26,23.5,11.6,45.7,26.2,11.6,45.7,26.2,27.833333333333332,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T13:06:15Z,462.19,2.388644,26,101.325,180
7/5/23,LG NW PK,LGR3,1287,QUAL,white oak,37.4,78.5,17.9,22.9,49.1,45.9,50.4,D8,13:13:30,NA,13:16:30,1,1,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,13:13:30,13:13:30,2023-07-05T13:13:30Z,13:16:30,13:16:30,2023-07-05T13:16:30Z,180,20230705_1287_131330,78.5,25.833333333333332,22.9,49.1,45.9,50.4,49.1,45.9,50.4,48.46666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T13:13:30Z,462.19,2.388644,25.833333333333332,101.325,180
7/5/23,LG NW PK,LGR3,1288,QURU,red oak,36.9,79.1,18.9,23.3,27.4,41.2,31.8,D8,13:22:45,NA,13:28:00,1,3,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,13:22:45,13:22:45,2023-07-05T13:22:45Z,13:28:00,13:28:00,2023-07-05T13:28:00Z,315,20230705_1288_132245,79.1,26.166666666666664,23.3,27.4,41.2,31.8,27.4,41.2,31.8,33.46666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T13:22:45Z,462.19,2.388644,26.166666666666664,101.325,315
7/5/23,LG NW PK,LGR3,1527,TSCA,hemlock,47.3,81.3,18.1,23.9,19.2,21.9,27.4,D8,13:33:30,NA,13:36:30,2,1,3,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,13:33:30,13:33:30,2023-07-05T13:33:30Z,13:36:30,13:36:30,2023-07-05T13:36:30Z,180,20230705_1527_133330,81.3,27.38888888888889,23.9,19.2,21.9,27.4,19.2,21.9,27.4,22.833333333333332,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T13:33:30Z,462.19,2.388644,27.38888888888889,101.325,180
7/5/23,LG NW PK,LGR3,1501,TSCA,hemlock,22,79.5,18.3,24,30.9,33.7,31.9,D8,14:28:15,NA,14:31:15,1,1,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,14:28:15,14:28:15,2023-07-05T14:28:15Z,14:31:15,14:31:15,2023-07-05T14:31:15Z,180,20230705_1501_142815,79.5,26.38888888888889,24,30.9,33.7,31.9,30.9,33.7,31.9,32.166666666666664,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T14:28:15Z,462.19,2.388644,26.38888888888889,101.325,180
7/5/23,LG NW PK,LGR3,1222,QURU,red oak,45.8,80.1,19.9,24,29.1,25.3,27.2,D8,14:37:30,NA,14:40:30,1,1,1,3,NA,NA,NA,NA,,7,5,2023,2023-07-05,14:37:30,14:37:30,2023-07-05T14:37:30Z,14:40:30,14:40:30,2023-07-05T14:40:30Z,180,20230705_1222_143730,80.1,26.722222222222218,24,29.1,25.3,27.2,29.1,25.3,27.2,27.200000000000003,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T14:37:30Z,462.19,2.388644,26.722222222222218,101.325,180
7/5/23,LG NW PK,LGR3,1220,ACRU,red maple,22.7,80.4,18.6,23.5,29.6,33.8,33.3,D8,14:46:15,NA,14:49:15,2,1,2,3,NA,NA,NA,NA,,7,5,2023,2023-07-05,14:46:15,14:46:15,2023-07-05T14:46:15Z,14:49:15,14:49:15,2023-07-05T14:49:15Z,180,20230705_1220_144615,80.4,26.888888888888893,23.5,29.6,33.8,33.3,29.6,33.8,33.3,32.23333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T14:46:15Z,462.19,2.388644,26.888888888888893,101.325,180
7/5/23,LG NW PK,LGR3,1219,TSCA,hemlock,30.7,80.9,18.5,23.7,32.1,37.3,43.2,D8,14:54:00,NA,14:57:00,1,1,1,3,NA,NA,NA,NA,,7,5,2023,2023-07-05,14:54:00,14:54:00,2023-07-05T14:54:00Z,14:57:00,14:57:00,2023-07-05T14:57:00Z,180,20230705_1219_145400,80.9,27.16666666666667,23.7,32.1,37.3,43.2,32.1,37.3,43.2,37.53333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T14:54:00Z,462.19,2.388644,27.16666666666667,101.325,180
7/5/23,LG NW PK,LGR3,1226,TSCA,hemlock,27,81.2,18.2,23.9,21.4,31.9,34.2,D8,15:00:30,NA,15:03:30,1,1,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,15:00:30,15:00:30,2023-07-05T15:00:30Z,15:03:30,15:03:30,2023-07-05T15:03:30Z,180,20230705_1226_150030,81.2,27.333333333333332,23.9,21.4,31.9,34.2,21.4,31.9,34.2,29.166666666666668,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T15:00:30Z,462.19,2.388644,27.333333333333332,101.325,180
7/5/23,LG NW PK,LGR3,1508,ACSA,sugar maple,43.6,81.3,17.3,23.4,40,39.9,42.2,D8,15:10:00,NA,15:15:00,2,1,2,1,NA,NA,NA,NA,,7,5,2023,2023-07-05,15:10:00,15:10:00,2023-07-05T15:10:00Z,15:15:00,15:15:00,2023-07-05T15:15:00Z,300,20230705_1508_151000,81.3,27.38888888888889,23.4,40,39.9,42.2,40,39.9,42.2,40.7,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T15:10:00Z,462.19,2.388644,27.38888888888889,101.325,300
7/5/23,LG NW PK,LGR3,1525,TSCA,hemlock,28.9,81.5,17.6,24,44.2,29.4,39.6,D8,15:24:15,NA,15:27:15,1,1,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,15:24:15,15:24:15,2023-07-05T15:24:15Z,15:27:15,15:27:15,2023-07-05T15:27:15Z,180,20230705_1525_152415,81.5,27.5,24,44.2,29.4,39.6,44.2,29.4,39.6,37.73333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T15:24:15Z,462.19,2.388644,27.5,101.325,180
7/5/23,LG NW PK,LGR3,1289,PIST,white pine,60.8,82.3,17.4,23.7,51.9,29.4,35.9,D8,15:42:00,NA,15:45:00,1,1,1,2,NA,NA,NA,NA,,7,5,2023,2023-07-05,15:42:00,15:42:00,2023-07-05T15:42:00Z,15:45:00,15:45:00,2023-07-05T15:45:00Z,180,20230705_1289_154200,82.3,27.944444444444443,23.7,51.9,29.4,35.9,51.9,29.4,35.9,39.06666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-05T15:42:00Z,462.19,2.388644,27.944444444444443,101.325,180
7/7/23,NW PK,LGR3,3586,TSCA,hemlock,20.3,73.2,19.6,21.6,16.8,21.1,20.4,C4,09:41:45,9:18:00,09:44:45,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,09:41:45,09:41:45,2023-07-07T09:41:45Z,09:44:45,09:44:45,2023-07-07T09:44:45Z,180,20230707_3586_094145,73.2,22.88888888888889,21.6,16.8,21.1,20.4,16.8,21.1,20.4,19.433333333333334,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-07T09:41:45Z,213.35,1.2626016666666666,22.88888888888889,101.325,180
7/7/23,NW PK,LGR3,3600,ACRU,sugar maple,14,73.4,19.4,22,15.4,14.8,14.2,C4,09:50:15,NA,09:53:15,2,1,1,2,NA,NA,NA,NA,,7,7,2023,2023-07-07,09:50:15,09:50:15,2023-07-07T09:50:15Z,09:53:15,09:53:15,2023-07-07T09:53:15Z,180,20230707_3600_095015,73.4,23.000000000000004,22,15.4,14.8,14.2,15.4,14.8,14.2,14.800000000000002,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-07T09:50:15Z,213.35,1.2626016666666666,23.000000000000004,101.325,180
7/7/23,NW PK,LGR3,1128,TSCA,hemlock,18,72,19.5,21.9,10.4,16.4,12.7,C4,09:56:30,NA,09:59:00,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,09:56:30,09:56:30,2023-07-07T09:56:30Z,09:59:00,09:59:00,2023-07-07T09:59:00Z,150,20230707_1128_095630,72,22.22222222222222,21.9,10.4,16.4,12.7,10.4,16.4,12.7,13.166666666666666,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-07T09:56:30Z,213.35,1.2626016666666666,22.22222222222222,101.325,150
7/7/23,NW PK,LGR3,1129,TSCA,hemlock,14.6,74.2,18.8,22.7,16.1,18.4,11.3,C4,10:10:30,NA,10:13:30,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,10:10:30,10:10:30,2023-07-07T10:10:30Z,10:13:30,10:13:30,2023-07-07T10:13:30Z,180,20230707_1129_101030,74.2,23.444444444444443,22.7,16.1,18.4,11.3,16.1,18.4,11.3,15.266666666666666,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-07T10:10:30Z,213.35,1.2626016666666666,23.444444444444443,101.325,180
7/7/23,NW PK,LGR3,3562,TSCA,hemlock,21.2,75.2,18.6,22.5,12.7,15.1,13.3,C4,10:21:30,NA,10:24:30,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,10:21:30,10:21:30,2023-07-07T10:21:30Z,10:24:30,10:24:30,2023-07-07T10:24:30Z,180,20230707_3562_102130,75.2,24,22.5,12.7,15.1,13.3,12.7,15.1,13.3,13.699999999999998,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-07-07T10:21:30Z,213.35,1.2626016666666666,24,101.325,180
7/7/23,NW PK,LGR3,3544,TSCA,hemlock,29.5,76.3,18.6,22.7,10.3,15.1,12.2,6,10:29:30,NA,10:32:30,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,10:29:30,10:29:30,2023-07-07T10:29:30Z,10:32:30,10:32:30,2023-07-07T10:32:30Z,180,20230707_3544_102930,76.3,24.61111111111111,22.7,10.3,15.1,12.2,10.3,15.1,12.2,12.533333333333331,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T10:29:30Z,462.19,2.388644,24.61111111111111,101.325,180
7/7/23,NW PK,LGR3,1132,TSCA,hemlock,35.2,75.7,18.7,22.6,12.1,23.9,21.5,6,10:39:30,NA,10:42:30,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,10:39:30,10:39:30,2023-07-07T10:39:30Z,10:42:30,10:42:30,2023-07-07T10:42:30Z,180,20230707_1132_103930,75.7,24.27777777777778,22.6,12.1,23.9,21.5,12.1,23.9,21.5,19.166666666666668,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T10:39:30Z,462.19,2.388644,24.27777777777778,101.325,180
7/7/23,NW PK,LGR3,3554,PIST,white pine,33.9,73.9,18.9,22.4,23.5,16.2,22.6,6,10:52:30,NA,10:55:30,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,10:52:30,10:52:30,2023-07-07T10:52:30Z,10:55:30,10:55:30,2023-07-07T10:55:30Z,180,20230707_3554_105230,73.9,23.277777777777782,22.4,23.5,16.2,22.6,23.5,16.2,22.6,20.76666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T10:52:30Z,462.19,2.388644,23.277777777777782,101.325,180
7/7/23,NW PK,LGR3,3587,QUVE,black oak,34.8,76.3,18.9,22.9,30.6,25.7,26.3,6,11:00:30,NA,11:05:30,2,1,1,3,NA,NA,NA,NA,,7,7,2023,2023-07-07,11:00:30,11:00:30,2023-07-07T11:00:30Z,11:05:30,11:05:30,2023-07-07T11:05:30Z,300,20230707_3587_110030,76.3,24.61111111111111,22.9,30.6,25.7,26.3,30.6,25.7,26.3,27.53333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T11:00:30Z,462.19,2.388644,24.61111111111111,101.325,300
7/7/23,NW PK,LGR3,1568,QUVE,black oak,49.1,75.2,18.4,22.3,20.5,33.9,25.4,6,11:12:15,NA,11:15:45,2,1,2,3,NA,NA,NA,NA,,7,7,2023,2023-07-07,11:12:15,11:12:15,2023-07-07T11:12:15Z,11:15:45,11:15:45,2023-07-07T11:15:45Z,210,20230707_1568_111215,75.2,24,22.3,20.5,33.9,25.4,20.5,33.9,25.4,26.599999999999998,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T11:12:15Z,462.19,2.388644,24,101.325,210
7/7/23,NW PK,LGR3,3599,TSCA,hemlock,30.2,75,18.8,23.3,11,17.4,17.4,6,11:18:45,NA,11:24:00,1,1,2,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,11:18:45,11:18:45,2023-07-07T11:18:45Z,11:24:00,11:24:00,2023-07-07T11:24:00Z,315,20230707_3599_111845,75,23.88888888888889,23.3,11,17.4,17.4,11,17.4,17.4,15.266666666666666,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T11:18:45Z,462.19,2.388644,23.88888888888889,101.325,315
7/7/23,NW PK,LGR3,1130,TSCA,hemlock,23,78.6,18.4,22.9,31.2,14.9,18.5,6,11:32:30,NA,11:35:30,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,11:32:30,11:32:30,2023-07-07T11:32:30Z,11:35:30,11:35:30,2023-07-07T11:35:30Z,180,20230707_1130_113230,78.6,25.888888888888886,22.9,31.2,14.9,18.5,31.2,14.9,18.5,21.53333333333333,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T11:32:30Z,462.19,2.388644,25.888888888888886,101.325,180
7/7/23,NW PK,LGR3,3536,TSCA,hemlock,28.5,76.3,19.8,24.4,20.4,22.7,18.9,6,11:46:15,NA,11:49:15,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,11:46:15,11:46:15,2023-07-07T11:46:15Z,11:49:15,11:49:15,2023-07-07T11:49:15Z,180,20230707_3536_114615,76.3,24.61111111111111,24.4,20.4,22.7,18.9,20.4,22.7,18.9,20.666666666666664,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T11:46:15Z,462.19,2.388644,24.61111111111111,101.325,180
7/7/23,NW PK,LGR3,3535,QURU,red oak,53.6,80.1,19.6,22.8,17.8,18.6,20,6,11:54:15,NA,11:57:15,1,1,1,3,NA,NA,NA,NA,,7,7,2023,2023-07-07,11:54:15,11:54:15,2023-07-07T11:54:15Z,11:57:15,11:57:15,2023-07-07T11:57:15Z,180,20230707_3535_115415,80.1,26.722222222222218,22.8,17.8,18.6,20,17.8,18.6,20,18.8,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T11:54:15Z,462.19,2.388644,26.722222222222218,101.325,180
7/7/23,NW PK,LGR3,1127,TSCA,hemlock,26.1,79.9,19.6,24.2,19.5,16.3,12.1,6,12:05:15,NA,12:08:15,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,12:05:15,12:05:15,2023-07-07T12:05:15Z,12:08:15,12:08:15,2023-07-07T12:08:15Z,180,20230707_1127_120515,79.9,26.611111111111114,24.2,19.5,16.3,12.1,19.5,16.3,12.1,15.966666666666667,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T12:05:15Z,462.19,2.388644,26.611111111111114,101.325,180
7/7/23,NW PK,LGR3,1110,TSCA,hemlock,39.9,80.6,20.1,26.1,15.4,20.6,18.1,6,12:57:45,NA,13:01:15,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,12:57:45,12:57:45,2023-07-07T12:57:45Z,13:01:15,13:01:15,2023-07-07T13:01:15Z,210,20230707_1110_125745,80.6,26.999999999999996,26.1,15.4,20.6,18.1,15.4,20.6,18.1,18.033333333333335,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T12:57:45Z,462.19,2.388644,26.999999999999996,101.325,210
7/7/23,NW PK,LGR3,1120,TSCA,hemlock,25.8,80.8,19.7,26.7,14.2,14.7,21.8,6,13:13:15,NA,13:16:15,2,1,1,2,NA,NA,NA,NA,,7,7,2023,2023-07-07,13:13:15,13:13:15,2023-07-07T13:13:15Z,13:16:15,13:16:15,2023-07-07T13:16:15Z,180,20230707_1120_131315,80.8,27.11111111111111,26.7,14.2,14.7,21.8,14.2,14.7,21.8,16.900000000000002,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T13:13:15Z,462.19,2.388644,27.11111111111111,101.325,180
7/7/23,NW PK,LGR3,1119,PIST,white pine,20.7,81,19.7,25.9,19.3,19.6,14.3,6,13:28:45,NA,13:31:45,2,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,13:28:45,13:28:45,2023-07-07T13:28:45Z,13:31:45,13:31:45,2023-07-07T13:31:45Z,180,20230707_1119_132845,81,27.22222222222222,25.9,19.3,19.6,14.3,19.3,19.6,14.3,17.733333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T13:28:45Z,462.19,2.388644,27.22222222222222,101.325,180
7/7/23,NW PK,LGR3,1116,ACRU,red maple,25.3,82.8,19.8,25.2,16.9,11.8,12.8,6,13:43:00,NA,13:48:00,2,1,1,2,NA,NA,NA,NA,,7,7,2023,2023-07-07,13:43:00,13:43:00,2023-07-07T13:43:00Z,13:48:00,13:48:00,2023-07-07T13:48:00Z,300,20230707_1116_134300,82.8,28.22222222222222,25.2,16.9,11.8,12.8,16.9,11.8,12.8,13.833333333333334,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T13:43:00Z,462.19,2.388644,28.22222222222222,101.325,300
7/7/23,NW PK,LGR3,1118,TSCA,hemlock,16.5,83.8,19.5,26.6,15.9,15.9,13.8,6,13:54:15,NA,13:57:15,1,1,1,1,NA,NA,NA,NA,,7,7,2023,2023-07-07,13:54:15,13:54:15,2023-07-07T13:54:15Z,13:57:15,13:57:15,2023-07-07T13:57:15Z,180,20230707_1118_135415,83.8,28.77777777777778,26.6,15.9,15.9,13.8,15.9,15.9,13.8,15.200000000000001,LGR,D,462.19,2289.6440000000002,70,29,0,2388.6440000000002,2.388644,2023-07-07T13:54:15Z,462.19,2.388644,28.77777777777778,101.325,180
