Section Id,Quadrat,Sub_Quadrat,Tag,Stem_Tag,Species_Code,PX,PY,DBH,Status,POM,Codes,Notes,Secondary,Latitude,Longitude
,408,d,8825,,QURU,173,81.2,42.9,LI,,M,,FALSE,41.98965997,-72.12868796
,301,c,3457,,TSCA,30.6,71.2,42.6,LI,1.3,M,,FALSE,41.9897938,-72.13040578
,401,b,1032,,TSCA,37.2,88.4,42.5,LI,1.3,M,,FALSE,41.98993583,-72.130291
,106,c,1946,,TSCA,139.4,34,42.5,LI,1.3,M,,FALSE,41.98929442,-72.12918751
,704,b,5086,,ACRU,80.9,156.9,42.5,LI,,,,TRUE,41.99047425,-72.12962634
,800,c,5763,,TSCA,17.9,175.8,42.5,LI,1.3,M,,FALSE,41.99074003,-72.13033733
,3,d,3116,,QURU,72.1,2.7,42.4,LI,1.3,M,,FALSE,41.98912231,-72.13005521
,105,b,1956,,QURU,101.6,32.3,42.3,LI,1.3,M,,TRUE,41.9893384,-72.1296415
4,100,c,3223,,TSCA,13.2,37.1,42.3,LI,,M,big scar,FALSE,41.98951897,-72.13068476
,404,d,1242,,PIST,93.6,86.1,42.2,LI,,,,FALSE,41.98982737,-72.12962378
,304,c,1573,,QURU,90.5,78.4,42.2,LI,1.3,M,,FALSE,41.98976402,-72.1296769
,306,b,4228,,PIST,129.5,71.4,42.2,,1.5,"A,M",,FALSE,41.98964111,-72.12922689
,803,c,6372,,TSCA,72.7,170.1,42.2,LI,1.3,M,,FALSE,41.99060397,-72.12969631
,303,a,3566,,TSCA,68.8,63.4,42.1,LI,1.3,M,,FALSE,41.98966506,-72.12996699
,803,c,6375,,TSCA,77.8,178,42.1,LI,1.3,M,,FALSE,41.99066597,-72.12961894
,803,b,6400,,PIST,67.1,170.5,42.1,LI,1.3,M,,FALSE,41.99061626,-72.1297622
,401,d,1073,,,39,80.8,42,LI,1.3,M,,TRUE,41.98986571,-72.13028552
,600,c,1916,,ACRU,12.6,124.6,42,LI,,M,,FALSE,41.99029485,-72.13050806
,405,b,4132,,TSCA,117.1,90.8,42,LI,1.3,M,,TRUE,41.9898323,-72.12933388
,405,b,4105,,TSCA,115,92.8,41.8,LI,1.3,M,,FALSE,41.98985329,-72.1293547
,403,b,1022,,ACSA,74.9,84.4,41.7,LI,1.3,M,,FALSE,41.98984152,-72.12985017
,403,c,1096,,TSCA,75.3,96.9,41.6,LI,1.6,M,,FALSE,41.98995161,-72.12981914
,700,d,1462,,PIST,19.8,158.5,41.6,LI,1.3,M,,FALSE,41.99058385,-72.13035104
2,4,a,3160,,TSCA,84.4,0.8,41.6,LI,1.3,M,3165 is secondary,TRUE,41.98908628,-72.12991264
,407,c,4109,,QURU,156.5,95.5,41.6,,,,,FALSE,41.98981239,-72.12885452
,400,a,1018,,,7.2,89.5,41.5,LI,1.3,M,,FALSE,41.98999242,-72.13064616
,307,b,4237,,QURU,142.5,77.5,41.5,,,,,FALSE,41.98967483,-72.12905917
,702,b,4257,,TSCA,41.8,151.7,41.5,LI,1.3,M,,FALSE,41.99048926,-72.13010318
,700,d,4798,,TSCA,12.3,149.7,41.5,LI,,,,FALSE,41.99051762,-72.1304589
,901,c,6596,,PIST,39.7,198.1,41.5,LI,,M,,FALSE,41.99090349,-72.1300307
,601,a,1641,,ACRU,24.5,123,41.3,LI,,M,,FALSE,41.9902621,-72.13036963
,603,d,1841,,TSCA,73.2,122.3,41.3,LI,,,,FALSE,41.99017984,-72.12979079
,205,c,1980,,QURU,114.5,55.4,41.3,LI,,,,FALSE,41.98952284,-72.12943925
2,2,d,3129,,QURU,52.8,8.9,41.1,LI,1.3,M,,FALSE,41.98920737,-72.13027215
,504,c,1283,,ACRU,93.7,111,41,LI,1.3,M,,TRUE,41.99004775,-72.12957026
6,100,a,3199,,QURU,9.5,28.1,41,LI,1.3,M,,FALSE,41.98944503,-72.13074776
,106,b,1949,,ACSA,125.1,30.9,40.9,LI,1.3,M,,FALSE,41.98928929,-72.12936442
,203,c,3533,,QURU,71.7,57.6,40.9,LI,,M,,FALSE,41.98960916,-72.12994462
,401,c,1060,,QURU,33.7,99.5,40.8,LI,1.3,M,,FALSE,41.9900396,-72.13030938
,504,d,1508,,ACSA,81.1,116.7,40.8,LI,1.3,M,,FALSE,41.99011791,-72.12970843
,308,b,1923,,QURU,169.4,70.5,40.8,LI,,,,FALSE,41.98957082,-72.12875334
,803,c,6377,,TSCA,78.4,175.5,40.8,LI,1.3,M,,FALSE,41.99064289,-72.12961704
,901,d,6564,,TSCA,33.8,186.2,40.8,LI,,M,,TRUE,41.99080731,-72.13012601
,402,d,1085,,PIST,51.5,80.2,40.7,LI,,,,FALSE,41.98984087,-72.13013783
,703,a,1858,,TSCA,66.6,146.1,40.7,LI,1.3,M,,FALSE,41.99040094,-72.12981943
,801,a,5755,,PIST,21.8,168.5,40.7,LI,,M,,FALSE,41.99066929,-72.1303062
,600,d,1649,,TSCA,17.1,122.3,40.6,LI,,M,,FALSE,41.99026746,-72.13045927
,701,a,4113,,TSCA,20.9,144.5,40.6,LI,1.3,M,,FALSE,41.99045814,-72.13036735
,403,b,1016,,QURU,73,81.4,40.5,LI,1.3,M,,FALSE,41.98981792,-72.12987912
,106,c,1927,,QURU,135.2,38.7,40.5,LI,1.3,M,,FALSE,41.9893426,-72.12922768
,703,d,4265,,TSCA,77.8,159.8,40.5,LI,1.3,M,,FALSE,41.99050478,-72.12965718
,704,c,5093,,BELE,97.3,154.2,40.5,LI,1.3,M,,FALSE,41.99042473,-72.12943659
,803,a,6323,,TSCA,62.9,166.8,40.5,LI,,,,FALSE,41.99059005,-72.12982002
,703,b,1919,,TSCA,69.5,152.1,40.4,LI,1.3,M,,FALSE,41.99044955,-72.12977227
3,102,c,3329,,TSCA,56.7,39.2,40.4,LI,,M,,FALSE,41.98946963,-72.13016202
,703,d,4264,,TSCA,79.7,159.8,40.4,LI,,M,,FALSE,41.99050181,-72.12963454
1,103,d,3358,,TSCA,75.8,28.8,40.3,LI,1.3,M,,FALSE,41.98934769,-72.12995628
,407,a,4185,,TSCA,145.5,89.2,40.3,LI,,,,FALSE,41.98977377,-72.12899883
,400,c,1040,,TSCA,11.8,100,40.2,LI,1.3,M,,FALSE,41.99007823,-72.13056928
,207,a,1941,,ACRU,144.7,49.9,40.2,LI,1.3,M,,FALSE,41.98942696,-72.12909095
,3,a,3114,,QURU,61.6,2.4,40.2,LI,1.3,M,,FALSE,41.98913606,-72.13018095
,305,b,4159,,QURU,104.9,72.2,40.2,,,,,FALSE,41.98968662,-72.12951834
,700,d,4776,,TSCA,18.3,140.6,40.2,LI,,,,FALSE,41.99042766,-72.13040652
6,103,d,3350,,TSCA,75.7,28.1,40.1,LI,1.3,M,,FALSE,41.98934165,-72.12995894
,306,d,4250,,PIST,139.2,61.8,40.1,,,,,FALSE,41.98954094,-72.12913148
,700,d,4789,,BEAL,19.6,143.7,40.1,LI,,,,FALSE,41.99045308,-72.13038452
,200,d,3379,,TSCA,10.4,43.4,40,LI,1.3,M,,FALSE,41.98957913,-72.13070489
,308,a,4748,,TSCA,169.5,69.2,40,LI,1.3,M,,FALSE,41.98955915,-72.12875488
,304,d,1505,,PIST,92.2,65.7,39.9,LI,1.3,M,,FALSE,41.98964889,-72.12968332
4,2,d,3128,,TSCA,50.1,6.1,39.9,LI,1.3,M,,FALSE,41.98918678,-72.13031021
,202,b,3467,,QURU,41.6,56.9,39.9,LI,1.3,M,,FALSE,41.98964997,-72.13030475
,704,d,4172,,PIST,94.7,145.6,39.9,LI,1.3,M,,FALSE,41.99035262,-72.12948564
,502,a,1403,,TSCA,42.1,105.2,39.8,LI,1.3,M,,FALSE,41.99007697,-72.13019731
,304,a,1600,,QURU,86.2,61.9,39.8,LI,1.3,M,,FALSE,41.9896246,-72.1297628
12,4,b,3153,,ACRU,88.3,15.6,39.8,LI,1.3,M,,FALSE,41.98921126,-72.12983507
,206,a,1915,,TSCA,125.6,41.9,39.7,LI,1.3,M,,FALSE,41.98938594,-72.12933535
1,100,b,3246,,TSCA,1.4,39.3,39.7,LI,1.3,M,,FALSE,41.98955688,-72.13082075
,203,a,1121,,TSCA,65.6,42,39.6,LI,1.3,M,,FALSE,41.98948053,-72.13005008
,601,a,1643,,TSCA,25.6,128,39.5,LI,,M,,FALSE,41.99030466,-72.13034601
,303,a,3561,,QURU,67.2,61.1,39.5,LI,1.3,M,,FALSE,41.98964719,-72.12999088
,604,d,4175,,TSCA,94.6,126,39.5,,1.3,M,,FALSE,41.99017919,-72.12952802
,900,b,5123,,ACRU,8.9,193.6,39.5,LI,1.3,M,,FALSE,41.99091174,-72.13040717
,901,d,6595,,TSCA,40,189.7,39.5,LI,,M,,FALSE,41.99082863,-72.13004478
,703,b,1873,,TSCA,68.2,156.4,39.4,LI,1.3,M,,FALSE,41.99048966,-72.12977872
,303,c,3537,,TSCA,74.6,71.3,39.4,LI,,M,,FALSE,41.98972597,-72.12988128
,307,d,4743,,TSCA,155.2,63.5,39.4,LI,1.3,M,,FALSE,41.98953101,-72.12893726
2,2,b,3098,,TSCA,43.4,17,39.3,LI,1.3,M,,FALSE,41.98929378,-72.13036714
,904,b,7208,,ACRU,87.6,192.4,39.3,LI,1.3,M,,FALSE,41.9907782,-72.12947191
,409,d,7397,,QURU,194.4,84,39.2,LI,1.3,M,,FALSE,41.98965134,-72.12842708
,203,a,1110,,TSCA,69.2,48.5,39.1,LI,1.3,M,,FALSE,41.98953247,-72.12999353
7,100,a,3206,,TSCA,9.7,26.5,39.1,LI,1.3,M,,FALSE,41.98943055,-72.13074874
,305,c,4137,,PIST,110.4,76.3,39.1,,,,,FALSE,41.98971434,-72.12944418
,601,b,1640,,TSCA,27.4,130.6,39,LI,,M,,FALSE,41.99032488,-72.1303191
1,1,b,3069,,QUVE,29.9,15.1,39,LI,1.3,"M,L",,FALSE,41.98929804,-72.13053199
,801,c,5794,,ACRU,38.1,167.6,39,LI,,,,TRUE,41.99063586,-72.13011386
,401,a,1107,,TSCA,21,89.6,38.9,LI,1.3,M,,FALSE,41.98997175,-72.13048151
,105,c,1594,,TSCA,119.2,39,38.8,LI,1.3,M,,TRUE,41.98937025,-72.1294177
,307,b,4731,,TSCA,145.9,73.9,38.8,,,,,FALSE,41.98963764,-72.12902622
,900,a,5087,,TSCA,4.3,188.4,38.8,LI,,,,FALSE,41.99087287,-72.13047291
,205,d,1973,,QURU,117.2,44.8,38.7,LI,,M,,TRUE,41.98942474,-72.12942935
,709,d,7267,,QURU,199,147.6,38.7,LI,1.3,M,,FALSE,41.99020743,-72.12823862
,105,a,1958,,TSCA,104.5,20.9,38.6,LI,1.3,M,,FALSE,41.9892329,-72.1296309
,809,c,7222,,TSCA,193.5,178.8,38.6,LI,1.3,M,,FALSE,41.99049235,-72.12823859
,200,d,3385,,TSCA,12.5,42.1,38.5,LI,1.3,M,,FALSE,41.98956434,-72.1306826
,402,c,1078,,BELE,53.4,98,38.4,LI,,,,FALSE,41.98999555,-72.13007779
,200,a,3267,,LITU,3,41.4,38.4,LI,1.3,M,,FALSE,41.98957298,-72.13079727
,402,b,1028,,TSCA,53.9,88.2,38.2,LI,1.3,M,,FALSE,41.98990797,-72.13009242
,802,b,6308,,TSCA,41.8,176.5,38.2,LI,,M,,FALSE,41.99070891,-72.13005107
7,102,d,3298,,TSCA,51.2,28.2,38.1,LI,,"M,L,Y",,FALSE,41.9893808,-72.13025066
11,103,b,3336,,TSCA,60.1,36.6,38.1,LI,1.3,M,,FALSE,41.98944129,-72.13012697
,903,d,7231,,QURU,74.1,189.2,38.1,LI,,"P,M","tree has hollow center up to 12 ft, no alternate point of measure",FALSE,41.99077094,-72.1296395
,603,a,1877,,TSCA,68.2,127.5,38,LI,1.3,M,,FALSE,41.99023371,-72.12983945
,308,c,4870,,PIST,179.9,74.3,38,LI,,M,,FALSE,41.98958808,-72.12862024
,901,b,6337,,TSCA,25.1,199.9,38,LI,,M,,FALSE,41.99094223,-72.13020089
,809,c,7472,,QURU,199.8,171.5,38,LI,1.3,M,,FALSE,41.99041785,-72.12817886
,503,c,1282,,ACRU,77.3,116.1,37.9,LI,,,,FALSE,41.99011853,-72.12975497
,601,b,1637,,ACRU,25,131.2,37.9,LI,,M,,FALSE,41.99033394,-72.13034644
,703,b,1886,,KALA,64,154.2,37.9,LI,1.3,M,,FALSE,41.99047673,-72.12983339
,201,d,3436,,QURU,38.2,49.2,37.8,LI,,M,,FALSE,41.98958709,-72.13036144
,700,d,4799,,TSCA,12.4,146,37.8,LI,,,,FALSE,41.9904847,-72.13046548
,703,b,1921,,TSCA,67.3,150.5,37.7,LI,1.3,M,,FALSE,41.99043881,-72.12980184
,405,b,4167,,TSCA,109.5,97,37.7,LI,1.3,M,,FALSE,41.98989908,-72.12941141
,305,b,4193,,PIST,109.7,71,37.7,,,,,FALSE,41.98966849,-72.12946366
,901,c,6333,,TSCA,36.5,196.3,37.7,LI,,M,,FALSE,41.99089254,-72.13007262
,201,b,3425,,TSCA,23.6,52,37.6,LI,1.3,M,,FALSE,41.98963469,-72.13052953
,803,b,6393,,TSCA,60.3,172.3,37.6,LI,1.3,M,,FALSE,41.99064282,-72.12983945
,504,c,1287,,QUAL,95,115.6,37.5,LI,1.3,M,,FALSE,41.99008646,-72.12954511
,503,d,1406,,TSCA,79.8,103.5,37.5,LI,,,,FALSE,41.99000303,-72.12975165
,503,a,1409,,PIST,62.1,107.4,37.4,LI,1.3,M,,FALSE,41.99006521,-72.12995437
7,100,b,3245,,ACRU,6.4,34.4,37.4,LI,1.3,M,,FALSE,41.98950567,-72.13077146
,200,a,3375,,TSCA,0.2,46.4,37.4,LI,1.3,M,,FALSE,41.98962163,-72.13082013
,900,d,5261,,TSCA,18.9,182.8,37.4,LI,1.3,M,,FALSE,41.99080047,-72.1303107
,609,c,7427,,TSCA,195,133.7,37.4,LI,1.3,M,,FALSE,41.99009057,-72.12831549
,602,c,1811,,TSCA,52,135.3,37.3,LI,,,,FALSE,41.99032809,-72.13001609
,602,b,1856,,PIST,40.1,138.1,37.3,LI,,M,Leaning also has holes,FALSE,41.99037147,-72.13015201
10,103,d,3337,,TSCA,75.5,32.1,37.3,LI,1.3,M,Secondary to 3338,FALSE,41.98937739,-72.12995292
,106,a,1593,,TSCA,120.2,24.4,37.2,LI,1.3,M,,TRUE,41.98923938,-72.12943647
,902,c,6383,,QURU,51.4,193,37.2,LI,1.3,M,,FALSE,41.99084005,-72.129902
,500,c,1206,,TSCA,19.8,110.2,37.1,LI,1.3,M,,FALSE,41.99015607,-72.13045253
9,103,d,3338,,TSCA,75.5,32.1,37.1,,,,,FALSE,41.98937739,-72.12995292
,403,b,1012,,TSCA,72,83.1,37,LI,1.3,M,,FALSE,41.98983454,-72.12988746
,602,a,1709,,TSCA,48.3,126.8,37,LI,,M,,FALSE,41.99025858,-72.13007804
,703,b,1902,,ACRU,63.7,159.6,37,LI,1.3,M,,FALSE,41.99052503,-72.12982562
,800,d,4275,,TSCA,13.6,168.5,37,LI,1.3,M,,TRUE,41.9906821,-72.13040391
,704,b,5078,,BEAL,89.5,157.9,37,LI,,M,,FALSE,41.99046968,-72.12952176
,400,b,1013,,QURU,17.9,87.7,36.9,LI,1.3,M,,FALSE,41.98995977,-72.13052244
,501,a,1424,,ACRU,24.4,109.9,36.9,LI,1.3,M,,FALSE,41.99014623,-72.13039834
,403,c,1205,,QURU,74,83.5,36.8,LI,1.3,M,,FALSE,41.98983496,-72.12986279
,104,a,1529,,TSCA,81,24.8,36.8,LI,1.3,M,,FALSE,41.98930414,-72.12990272
1,3,c,3109,,TSCA,73.4,12.3,36.8,LI,1.3,M,,FALSE,41.98920531,-72.13001954
,602,c,1804,,ACRU,51.4,132.2,36.7,LI,,,,FALSE,41.99030157,-72.13002976
,308,b,1857,,QURU,167.8,72.2,36.7,LI,,,,FALSE,41.98958838,-72.12876884
,407,c,4233,,QURU,158,93.8,36.7,,,,,FALSE,41.98979499,-72.12884022
,402,a,3567,,TSCA,40.2,82.6,36.6,LI,1.3,M,,FALSE,41.98987977,-72.13026743
,702,d,1707,,BEAL,54.2,144,36.5,LI,1.3,M,,FALSE,41.9904017,-72.1299716
,702,d,1962,,TSCA,50.8,145.5,36.5,LI,1.3,M,,FALSE,41.9904203,-72.13000896
,205,a,1999,,PRSE,106.3,49.7,36.5,LI,1.3,M,,FALSE,41.98948516,-72.12954893
1,2,c,3328,,TSCA,54,35.7,36.5,LI,,M,,FALSE,41.98944285,-72.13020154
,202,c,3500,,TSCA,52.9,55.5,36.5,LI,,M,,FALSE,41.98961993,-72.13017305
,309,c,4771,,QUVE,195,77.5,36.5,LI,,M,,FALSE,41.98959284,-72.12843359
,901,d,6560,,TSCA,34.3,181,36.5,LI,,M,,FALSE,41.99076048,-72.13013098
,403,a,1014,,QURU,61.8,88.1,36.4,LI,1.3,M,,FALSE,41.98989475,-72.1299985
,404,b,1126,,TSCA,96.4,84.6,36.4,LI,1.3,M,,FALSE,41.98980972,-72.12959356
,502,a,1250,,BELE,41.1,105.6,36.4,LI,1.3,M,,FALSE,41.99008207,-72.13020838
,504,c,1288,,ACSA,90.3,115.2,36.4,LI,1.3,M,,FALSE,41.99009025,-72.12960195
,909,d,7473,,TSCA,198.2,183.5,36.4,LI,1.3,M,,FALSE,41.99052663,-72.12817271
,502,d,1262,,TSCA,53.8,103.9,36.3,LI,,,,FALSE,41.99004718,-72.13006062
,703,b,1885,,ACRU,69.8,155.4,36.3,LI,1.3,M,,FALSE,41.9904783,-72.12976176
5,102,c,3289,,TSCA,56.6,35.9,36.3,LI,,M,,FALSE,41.98944056,-72.13017014
,405,a,4151,,TSCA,101.8,81.8,36.3,LI,1.3,M,,FALSE,41.98977648,-72.1295351
,602,b,1869,,TSCA,48.6,135.9,36.2,LI,,M,,FALSE,41.99033871,-72.13005535
,0,c,3018,,TSCA,11.5,12.3,36.2,LI,1.3,M,,FALSE,41.98930198,-72.13075713
,809,a,7527,,BELE,181.3,165.8,36.2,LI,1.3,M,,FALSE,41.99039627,-72.12841128
,301,b,3412,,TSCA,24,74.6,36.1,LI,1.3,M,,FALSE,41.98983422,-72.13047728
,301,b,3412,,TSCA,24,74.6,36.1,LI,1.3,M,,FALSE,41.98983422,-72.13047728
,300,c,3458,,TSCA,34.7,68,36.1,LI,,M,,FALSE,41.98975906,-72.13036365
,401,b,1021,,TSCA,39.8,88.4,36,LI,1.3,M,,FALSE,41.98993177,-72.13026001
,104,c,1547,,TSCA,98.5,31.7,36,LI,1.3,M,,TRUE,41.98933792,-72.1296797
,602,a,1854,,TSCA,44.4,129.3,36,LI,,M,,FALSE,41.99028682,-72.13011926
2,102,d,3285,,TSCA,59,25.9,36,LI,,M,,FALSE,41.98934825,-72.13016255
,201,b,3422,,TSCA,27.2,44.5,36,LI,1.3,M,,FALSE,41.98956264,-72.13050239
,302,b,3524,,QURU,49.8,71,36,LI,1.3,M,,FALSE,41.98976204,-72.13017742
,407,a,4173,,TSCA,140.4,87.2,36,LI,,,,FALSE,41.98976402,-72.12906381
,704,c,5092,,BELE,94.5,154.5,36,LI,,M,,FALSE,41.99043176,-72.12946933
,100,c,3272,,QUVE,32.8,,35.9,LI,1.3,M,,FALSE,#DIV/0!,#DIV/0!
,307,c,4739,,ACRU,155,78.1,35.9,,,M,,TRUE,41.98966063,-72.12890896
,702,a,1925,,ACSA,47.7,144.3,35.8,LI,1.3,M,,FALSE,41.99041451,-72.13004842
,301,d,3459,,TSCA,35.2,68,35.8,LI,1.3,M,,FALSE,41.98975828,-72.13035769
,407,b,4231,,ACRU,147.5,93,35.8,,,,,TRUE,41.9898043,-72.12896702
,902,a,6338,,TSCA,44.9,183.1,35.8,LI,,,,FALSE,41.99076252,-72.13000026
,303,c,3592,,TSCA,78,78.5,35.7,LI,,M,,FALSE,41.98978443,-72.12982563
,405,b,4114,,QURU,101.4,96.3,35.7,LI,1.3,M,,FALSE,41.98990553,-72.1295094
,803,b,6397,,ACRU,65.2,176,35.7,LI,1.3,M,,FALSE,41.99066793,-72.12977328
,901,c,6558,,TSCA,39.5,194.6,35.7,LI,,,,FALSE,41.9908728,-72.13004044
,203,c,1132,,TSCA,73.4,59.9,35.6,LI,,M,,FALSE,41.98962688,-72.12991953
,4,d,1151,,QURU,90.4,4.6,35.6,LI,1.3,M,,FALSE,41.98911056,-72.12983316
3,102,d,3292,,BEPA,58.3,25.6,35.6,LI,,M,,FALSE,41.98934668,-72.13017153
,407,c,4156,,QURU,158.2,99.8,35.6,,,,,FALSE,41.98984781,-72.12882523
,800,d,4252,,TSCA,17.8,167,35.6,LI,1.3,M,,FALSE,41.99066225,-72.13035701
,500,a,1199,,TSCA,5.1,109.6,35.5,LI,1.3,M,,FALSE,41.99017372,-72.13062895
,503,a,1407,,TSCA,67.2,108.9,35.5,LI,1.3,M,,FALSE,41.99007053,-72.12989045
,204,b,1532,,ACRU,89.6,52.9,35.5,LI,,,,FALSE,41.98953958,-72.1297412
5,4,d,3175,,ACRU,93.7,2.7,35.5,LI,1.3,M,,FALSE,41.98908858,-72.12979783
,302,c,3572,,ACRU,55.4,78.1,35.5,LI,,,,FALSE,41.98981618,-72.13009577
,809,a,7256,,BELE,184.4,164.9,35.5,LI,1.3,M,,FALSE,41.99038345,-72.12837623
,601,d,1830,,ACRU,30.1,123.4,35.4,LI,1.3,M,,FALSE,41.9902569,-72.13030206
4,100,a,3188,,TSCA,7.3,28.9,35.4,LI,1.3,M,,FALSE,41.98945556,-72.13077229
,701,b,4198,,PIST,26.2,155.1,35.4,LI,1.3,M,,FALSE,41.99054374,-72.13028192
,703,d,4262,,TSCA,79.3,155.2,35.4,LI,1.3,M,,FALSE,41.9904617,-72.12964898
,700,d,4772,,TSCA,12.9,140.3,35.4,LI,,,,FALSE,41.99043343,-72.1304715
,400,b,1020,,TSCA,14.8,89.2,35.3,LI,1.3,M,,FALSE,41.98997789,-72.13055623
10,100,c,3272,,QUVE,30.3,32.7,35.3,LI,1.3,M,,FALSE,41.98945329,-72.13049025
,400,c,1041,,TSCA,18.2,95.3,35.2,LI,1.3,M,,FALSE,41.99002661,-72.1305029
,400,c,1046,,TSCA,17.1,88.8,35.2,LI,1.3,M,,FALSE,41.98997076,-72.13052966
,600,a,1651,,FAGR,5.2,126.6,35.2,LI,1.3,M,,FALSE,41.99032412,-72.13059204
3,102,b,3314,,TSCA,47,39,35.2,LI,1.3,M,,FALSE,41.98948301,-72.13027802
,800,b,4299,,TSCA,7.7,175.7,35.2,LI,,,,FALSE,41.99075508,-72.13045908
,105,a,1023,,QURU,103.1,20.3,35.1,LI,1.3,M,,FALSE,41.98922977,-72.12964884
,401,d,1068,,TSCA,31.5,89.8,35.1,LI,1.3,M,,FALSE,41.98995713,-72.13035597
,403,b,1230,,TSCA,76,89,35.1,LI,1.3,M,,FALSE,41.98988055,-72.1298274
,303,c,3594,,BELE,71.7,73.8,35.1,LI,,M,,FALSE,41.98975264,-72.12991058
,704,a,5099,,BELE,88.3,144.3,35.1,LI,1.3,M,,FALSE,41.9903511,-72.12956464
,401,b,1011,,PIST,34.2,87.1,35,LI,1.3,M,,FALSE,41.989929,-72.13032947
,500,b,1168,,QUVE,9.9,119,35,LI,1.3,M,,FALSE,41.99024947,-72.130552
,404,d,1241,,TSCA,95.3,80.7,35,LI,,,,FALSE,41.98977689,-72.12961487
,105,d,1581,,TSCA,118.6,24.3,35,LI,1.3,M,,FALSE,41.98924099,-72.12945574
,602,a,1714,,ACRU,43.3,123.7,35,LI,,M,,FALSE,41.99023894,-72.13014414
,603,c,1848,,ACSA,73.2,130.2,35,LI,,L,,FALSE,41.99024981,-72.12977419
,103,a,3317,,TSCA,62,27.7,35,LI,1.3,M,,FALSE,41.9893595,-72.13012303
,302,b,3551,,TSCA,46.1,74.7,35,LI,1.3,M,,FALSE,41.98980059,-72.13021373
,700,d,4188,,TSCA,14.6,152.4,35,LI,1.3,M,,FALSE,41.99053794,-72.13042582
,801,b,4269,,ACRU,26.7,171.5,35,LI,,,,FALSE,41.99068821,-72.1302415
,409,d,6326,,QUAL,197.8,87.2,35,LI,1.3,M,,FALSE,41.98967437,-72.12837984
,504,c,1286,,TSCA,97.6,114.9,34.9,LI,1.3,M,,FALSE,41.9900762,-72.1295156
,105,c,1582,,TSCA,115.1,30.5,34.9,LI,1.6,A,,TRUE,41.98930137,-72.12948442
,207,b,1939,,TSCA,143.2,58.3,34.9,LI,1.3,M,,FALSE,41.9895037,-72.12909117
,105,a,1959,,TSCA,100.4,21.5,34.9,LI,,M,,FALSE,41.98924462,-72.12967849
4,101,b,3311,,TSCA,26.8,37.6,34.9,LI,1.3,M,,FALSE,41.98950215,-72.13052166
,701,a,4148,,TSCA,23.7,147.2,34.9,LI,1.3,M,,FALSE,41.99047768,-72.13032831
,704,a,5099,,BELE,88.3,143.3,34.9,LI,,M,,FALSE,41.99034225,-72.12956674
,803,d,6395,,ACRU,71.8,168.5,34.9,LI,,M,,FALSE,41.9905912,-72.1297104
,402,b,1033,,ACSA,57,82.1,34.8,LI,1.3,M,,FALSE,41.98984911,-72.1300683
,402,d,1083,,TSCA,48.6,92.1,34.8,LI,,,,FALSE,41.98995079,-72.13014738
,106,d,1292,,TSCA,131.9,28.4,34.8,LI,1.3,M,,FALSE,41.98925653,-72.12928865
1,2,d,3106,,QUVE,54.3,3.7,34.8,LI,1.3,M,,FALSE,41.98915897,-72.1302652
,200,a,3368,,TSCA,0.1,45.6,34.8,LI,,M,,TRUE,41.9896147,-72.130823
,500,b,3619,,TSCA,9.9,120,34.8,LI,1.3,M,,FALSE,41.99025833,-72.1305499
,901,c,6365,,PIST,35.4,196.5,34.8,LI,,M,,FALSE,41.99089603,-72.1300853
,106,c,1938,,TSCA,133.6,33.9,34.7,LI,1.3,M,,FALSE,41.98930259,-72.12925683
7,2,b,3052,,TSCA,43.8,19.7,34.7,LI,1.3,M,,FALSE,41.98931707,-72.1303567
,302,b,3555,,TSCA,42.2,79.2,34.7,LI,1.3,M,,FALSE,41.98984654,-72.13025075
,303,d,3587,,QURU,79.6,64.9,34.7,LI,1.3,M,,FALSE,41.98966148,-72.12983514
,802,b,6310,,PIST,46.8,172.1,34.6,LI,,M,,FALSE,41.99066213,-72.13000073
,502,c,1259,,TSCA,53.9,112.2,34.5,LI,,,,FALSE,41.99012053,-72.13004199
,603,c,1842,,ACRU,71.8,137.5,34.5,LI,,,,FALSE,41.99031665,-72.12977554
,405,a,4203,,FRAM,101.8,85.9,34.5,LI,1.3,M,,FALSE,41.9898128,-72.12952649
,804,c,6370,,QUAL,99.6,177.5,34.5,LI,,M,,FALSE,41.99062749,-72.12936022
,803,a,6382,,ACRU,68.2,166.5,34.5,LI,,,,FALSE,41.99057911,-72.1297575
,909,d,7481,,QURU,193.8,180.9,34.5,LI,1.3,M,,FALSE,41.99051048,-72.1282306
,500,c,1209,,ACRU,11.3,109.6,34.4,LI,1.3,M,,FALSE,41.99016403,-72.13055507
,200,b,3372,,BEAL,8.6,48.5,34.4,LI,1.3,M,,FALSE,41.98962711,-72.13071562
,105,c,1580,,QUVE,113.7,32.3,34.3,LI,1.3,M,,FALSE,41.9893195,-72.12949732
2,0,d,3028,,TSCA,10.3,9.7,34.2,LI,1.3,M,,FALSE,41.98928082,-72.13077689
,700,d,4782,,TSCA,19.7,147.6,34.2,LI,,,,FALSE,41.99048747,-72.13037513
,409,d,7361,,ACRU,193.8,81.2,34.2,LI,1.3,M,,FALSE,41.98962748,-72.12844012
,105,b,1950,,TSCA,101.5,36,34.1,LI,1.3,M,,FALSE,41.98937132,-72.12963492
,603,a,1872,,BELE,65.8,121.2,34,LI,1.3,M,,FALSE,41.99018166,-72.12988128
